participant_id,denominator,arrangement,decisionTime,probability,iconicity
111,100,Ordered,1149,30,house
111,10,Ordered,1231,10,house
111,10,Ordered,1128,50,house
111,10,Ordered,1104,40,house
111,10,Ordered,926,0,house
111,100,Ordered,1245,50,house
111,10,Ordered,1208,60,house
111,10,Ordered,1024,80,house
111,10,Ordered,631,70,house
111,100,Ordered,1190,70,house
111,10,Ordered,1248,90,house
111,10,Random,2510,10,square
111,100,Random,1992,50,square
111,10,Random,1208,70,square
111,100,Random,912,70,square
111,10,Random,1039,30,square
111,100,Random,1104,60,square
111,10,Random,1151,80,square
111,100,Random,1214,80,square
111,10,Random,1239,20,square
111,10,Random,1391,40,square
111,10,Random,807,90,square
111,100,Random,1479,90,square
111,100,Random,1319,40,square
111,100,Random,10124,10,square
111,10,Random,903,50,square
111,100,Random,1143,20,square
111,100,Random,974,30,square
111,100,Random,719,0,square
111,10,Random,1447,60,square
111,100,Random,1867,70,house
111,10,Random,1774,10,house
111,10,Random,726,70,house
111,100,Random,1398,40,house
111,10,Random,927,80,house
111,100,Random,1117,80,house
111,100,Random,813,60,house
111,10,Random,1935,30,house
111,10,Random,735,90,house
111,100,Random,1677,20,house
111,10,Random,1118,60,house
111,10,Random,1374,0,house
111,10,Random,823,20,house
111,10,Random,1022,40,house
111,100,Random,1445,10,house
111,100,Random,950,30,house
111,100,Random,806,90,house
111,100,Random,1187,50,house
111,10,Random,1335,50,house
112,10,NA,5267,10,naturalFrequency
112,10,NA,1773,20,naturalFrequency
112,100,NA,2331,60,naturalFrequency
112,10,NA,2885,50,naturalFrequency
112,100,NA,2405,100,naturalFrequency
112,100,NA,1767,40,naturalFrequency
112,10,NA,1620,60,naturalFrequency
112,10,NA,1351,30,naturalFrequency
112,10,NA,1054,80,naturalFrequency
112,10,NA,1790,70,naturalFrequency
112,100,NA,2007,50,naturalFrequency
112,100,NA,1180,20,naturalFrequency
112,100,NA,1176,70,naturalFrequency
112,100,NA,1471,10,naturalFrequency
112,10,NA,1654,40,naturalFrequency
112,100,NA,1381,90,naturalFrequency
112,100,NA,1259,30,naturalFrequency
112,100,NA,960,80,naturalFrequency
112,10,NA,2590,90,naturalFrequency
112,100,Ordered,6744,70,square
112,10,Ordered,6828,40,square
112,10,Ordered,2676,60,square
112,100,Ordered,1389,40,square
112,10,Ordered,1445,30,square
112,100,Ordered,3835,60,square
112,10,Ordered,1349,90,square
112,100,Ordered,1089,90,square
112,10,Ordered,1458,50,square
112,100,Ordered,1180,20,square
112,100,Ordered,1183,30,square
112,10,Ordered,1441,80,square
112,10,Ordered,1055,20,square
112,10,Ordered,1143,100,square
112,100,Ordered,1239,80,square
112,100,Ordered,1784,50,square
112,10,Ordered,1815,70,square
112,100,Ordered,1127,10,square
112,10,Ordered,1278,10,square
112,10,Ordered,2872,50,house
112,10,Ordered,1146,90,house
112,100,Ordered,1272,80,house
112,10,Ordered,1495,60,house
112,100,Ordered,1624,60,house
112,10,Ordered,1216,70,house
112,10,Ordered,1052,20,house
112,100,Ordered,1347,40,house
112,10,Ordered,1028,100,house
112,100,Ordered,1882,50,house
112,10,Ordered,953,10,house
112,10,Ordered,884,40,house
112,100,Ordered,1044,20,house
112,10,Ordered,1279,30,house
112,100,Ordered,1335,70,house
112,10,Ordered,1596,80,house
112,100,Ordered,971,90,house
112,100,Ordered,1051,10,house
112,100,Ordered,1132,30,house
112,10,Random,2699,90,square
112,10,Random,1164,80,square
112,100,Random,2083,30,square
112,10,Random,1131,70,square
112,100,Random,1554,20,square
112,10,Random,1082,0,square
112,100,Random,1426,90,square
112,100,Random,1308,40,square
112,100,Random,936,50,square
112,10,Random,1241,30,square
112,10,Random,2958,60,square
112,100,Random,981,70,square
112,100,Random,832,80,square
112,100,Random,1361,60,square
112,10,Random,2038,50,square
112,100,Random,1464,10,square
112,10,Random,1144,10,square
112,10,Random,2001,20,square
112,10,Random,2063,40,square
112,10,Random,3780,50,house
112,100,Random,1343,70,house
112,10,Random,1524,10,house
112,100,Random,1219,60,house
112,10,Random,1430,30,house
112,10,Random,1163,80,house
112,100,Random,1084,0,house
112,10,Random,1029,60,house
112,100,Random,2288,40,house
112,10,Random,1014,20,house
112,10,Random,939,70,house
112,100,Random,1011,80,house
112,100,Random,1233,10,house
112,10,Random,1632,40,house
112,100,Random,1019,50,house
112,100,Random,1290,30,house
112,10,Random,1279,90,house
112,100,Random,1003,90,house
112,100,Random,946,20,house
113,100,NA,8101,10,naturalFrequency
113,100,NA,3622,70,naturalFrequency
113,100,NA,2063,50,naturalFrequency
113,100,NA,4927,0,naturalFrequency
113,100,NA,4037,20,naturalFrequency
113,10,NA,5152,80,naturalFrequency
113,10,NA,4100,40,naturalFrequency
113,10,NA,2733,30,naturalFrequency
113,10,NA,5374,10,naturalFrequency
113,10,NA,2216,70,naturalFrequency
113,100,NA,5191,30,naturalFrequency
113,100,NA,2597,90,naturalFrequency
113,100,NA,2132,40,naturalFrequency
113,10,NA,2097,60,naturalFrequency
113,100,NA,1801,60,naturalFrequency
113,10,NA,1862,90,naturalFrequency
113,10,NA,2316,20,naturalFrequency
113,100,NA,2192,80,naturalFrequency
113,10,NA,3067,50,naturalFrequency
113,10,Ordered,9749,20,square
113,100,Ordered,3215,20,square
113,10,Ordered,4171,30,square
113,100,Ordered,1943,40,square
113,10,Ordered,2611,70,square
113,100,Ordered,1821,60,square
113,10,Ordered,2316,50,square
113,10,Ordered,1814,10,square
113,10,Ordered,1635,90,square
113,100,Ordered,2345,90,square
113,100,Ordered,3499,30,square
113,10,Ordered,2164,60,square
113,10,Ordered,1863,40,square
113,100,Ordered,1811,10,square
113,100,Ordered,1678,100,square
113,10,Ordered,1968,80,square
113,100,Ordered,1948,70,square
113,100,Ordered,2293,80,square
113,100,Ordered,1918,50,square
113,100,Ordered,4513,60,house
113,100,Ordered,4304,40,house
113,100,Ordered,2756,50,house
113,10,Ordered,2703,70,house
113,10,Ordered,7047,30,house
113,10,Ordered,4513,80,house
113,100,Ordered,2694,0,house
113,10,Ordered,2223,10,house
113,10,Ordered,1890,90,house
113,10,Ordered,2435,40,house
113,100,Ordered,2393,70,house
113,100,Ordered,2474,10,house
113,10,Ordered,2291,60,house
113,10,Ordered,2187,50,house
113,100,Ordered,1697,80,house
113,100,Ordered,1702,90,house
113,100,Ordered,29462,20,house
113,10,Ordered,4874,20,house
113,100,Ordered,3866,30,house
113,100,Random,16626,80,square
113,10,Random,7419,10,square
113,10,Random,4614,50,square
113,10,Random,1570,90,square
113,100,Random,2424,100,square
113,100,Random,2549,50,square
113,100,Random,5842,10,square
113,10,Random,2278,80,square
113,10,Random,5315,40,square
113,100,Random,7116,20,square
113,10,Random,3067,30,square
113,100,Random,1740,90,square
113,100,Random,1452,60,square
113,10,Random,2091,70,square
113,10,Random,2049,60,square
113,10,Random,8643,20,square
113,100,Random,2464,30,square
113,100,Random,1610,40,square
113,100,Random,1326,70,square
113,10,Random,4511,0,house
113,10,Random,3347,40,house
113,100,Random,2707,90,house
113,10,Random,2287,70,house
113,100,Random,1763,30,house
113,10,Random,2365,90,house
113,100,Random,8954,20,house
113,10,Random,3035,20,house
113,10,Random,3243,30,house
113,10,Random,1747,80,house
113,100,Random,1994,40,house
113,100,Random,1453,80,house
113,10,Random,2197,60,house
113,100,Random,2190,70,house
113,10,Random,2231,10,house
113,10,Random,5976,50,house
113,100,Random,2021,60,house
113,100,Random,1138,50,house
113,100,Random,1682,10,house
114,100,NA,3423,40,naturalFrequency
114,100,NA,2656,30,naturalFrequency
114,10,NA,2800,10,naturalFrequency
114,100,NA,1744,80,naturalFrequency
114,10,NA,1824,80,naturalFrequency
114,100,NA,1815,50,naturalFrequency
114,10,NA,1752,50,naturalFrequency
114,10,NA,3664,90,naturalFrequency
114,100,NA,2160,70,naturalFrequency
114,10,NA,2952,30,naturalFrequency
114,100,NA,2583,60,naturalFrequency
114,10,NA,1479,20,naturalFrequency
114,10,NA,2272,70,naturalFrequency
114,10,NA,1288,60,naturalFrequency
114,10,NA,1600,40,naturalFrequency
114,100,NA,1392,90,naturalFrequency
114,100,NA,1528,0,naturalFrequency
114,100,NA,1416,10,naturalFrequency
114,100,NA,1384,20,naturalFrequency
114,10,Ordered,4671,10,square
114,100,Ordered,2080,20,square
114,10,Ordered,25567,0,square
114,10,Ordered,1152,30,square
114,100,Ordered,19640,50,square
114,10,Ordered,1903,50,square
114,100,Ordered,1400,70,square
114,100,Ordered,1936,40,square
114,10,Ordered,1088,70,square
114,100,Ordered,1272,30,square
114,100,Ordered,1216,90,square
114,10,Ordered,1392,60,square
114,10,Ordered,1616,20,square
114,10,Ordered,1152,90,square
114,100,Ordered,1064,60,square
114,10,Ordered,1272,80,square
114,10,Ordered,1408,40,square
114,100,Ordered,1072,10,square
114,100,Ordered,1144,80,square
114,10,Ordered,1998,20,house
114,100,Ordered,68366,50,house
114,100,Ordered,84838,40,house
114,100,Ordered,1702,30,house
114,10,Ordered,1711,40,house
114,10,Ordered,1215,50,house
114,100,Ordered,1190,60,house
114,100,Ordered,1030,90,house
114,100,Ordered,1087,20,house
114,10,Ordered,1583,60,house
114,100,Ordered,1166,10,house
114,100,Ordered,1150,80,house
114,10,Ordered,1111,80,house
114,10,Ordered,110304,90,house
114,10,Ordered,1423,100,house
114,100,Ordered,1175,70,house
114,10,Ordered,1224,30,house
114,10,Ordered,151688,70,house
114,10,Ordered,1032,10,house
114,100,Random,3054,40,square
114,100,Random,2560,30,square
114,10,Random,2007,90,square
114,10,Random,2312,70,square
114,10,Random,1072,80,square
114,100,Random,1175,20,square
114,10,Random,1824,10,square
114,100,Random,1096,60,square
114,10,Random,1584,40,square
114,100,Random,1367,80,square
114,10,Random,1272,60,square
114,100,Random,45776,70,square
114,10,Random,1256,30,square
114,10,Random,928,20,square
114,100,Random,5359,90,square
114,100,Random,1007,10,square
114,100,Random,975,100,square
114,100,Random,1415,50,square
114,10,Random,1807,50,square
114,10,Random,1791,40,house
114,10,Random,1007,10,house
114,100,Random,1261,20,house
114,10,Random,2584,60,house
114,100,Random,1158,60,house
114,100,Random,1141,70,house
114,100,Random,1503,50,house
114,100,Random,933,100,house
114,10,Random,1296,90,house
114,10,Random,1112,30,house
114,100,Random,1254,90,house
114,100,Random,1230,80,house
114,100,Random,1101,10,house
114,100,Random,981,30,house
114,10,Random,1735,80,house
114,100,Random,2039,40,house
114,10,Random,1367,20,house
114,10,Random,1527,50,house
114,10,Random,1456,70,house
115,100,NA,14096,50,naturalFrequency
115,10,NA,3205,80,naturalFrequency
115,10,NA,1635,50,naturalFrequency
115,10,NA,2146,10,naturalFrequency
115,100,NA,2149,20,naturalFrequency
115,100,NA,1544,60,naturalFrequency
115,10,NA,1689,90,naturalFrequency
115,10,NA,1827,60,naturalFrequency
115,100,NA,2500,90,naturalFrequency
115,10,NA,12559,40,naturalFrequency
115,100,NA,2521,0,naturalFrequency
115,100,NA,1502,30,naturalFrequency
115,10,NA,1611,30,naturalFrequency
115,100,NA,2066,10,naturalFrequency
115,10,NA,1433,20,naturalFrequency
115,10,NA,1666,70,naturalFrequency
115,100,NA,1963,40,naturalFrequency
115,100,NA,1770,80,naturalFrequency
115,100,NA,1735,70,naturalFrequency
115,100,Ordered,9550,20,square
115,10,Ordered,2027,10,square
115,100,Ordered,1764,40,square
115,100,Ordered,1405,10,square
115,100,Ordered,2413,30,square
115,100,Ordered,1465,60,square
115,10,Ordered,2318,50,square
115,10,Ordered,1523,30,square
115,10,Ordered,2087,40,square
115,100,Ordered,1859,50,square
115,10,Ordered,1729,20,square
115,10,Ordered,1469,80,square
115,100,Ordered,2200,90,square
115,100,Ordered,1505,80,square
115,10,Ordered,2873,60,square
115,10,Ordered,1310,70,square
115,100,Ordered,1671,70,square
115,10,Ordered,1700,90,square
115,10,Ordered,1960,0,square
115,10,Ordered,2429,80,house
115,100,Ordered,1714,60,house
115,100,Ordered,1652,10,house
115,10,Ordered,2457,20,house
115,100,Ordered,1714,80,house
115,100,Ordered,1182,70,house
115,100,Ordered,1490,0,house
115,10,Ordered,2061,90,house
115,10,Ordered,1595,40,house
115,100,Ordered,2118,90,house
115,10,Ordered,1839,10,house
115,100,Ordered,1804,30,house
115,100,Ordered,3012,50,house
115,10,Ordered,2120,50,house
115,10,Ordered,1676,70,house
115,10,Ordered,1169,30,house
115,10,Ordered,1895,60,house
115,100,Ordered,2647,20,house
115,100,Ordered,1418,40,house
115,100,Random,3718,30,square
115,100,Random,1799,80,square
115,100,Random,4684,0,square
115,10,Random,2681,20,square
115,100,Random,6091,90,square
115,10,Random,5826,40,square
115,100,Random,2366,50,square
115,100,Random,1569,20,square
115,100,Random,1565,40,square
115,100,Random,1339,10,square
115,10,Random,1910,60,square
115,10,Random,2311,50,square
115,10,Random,1720,70,square
115,100,Random,1775,60,square
115,10,Random,1793,80,square
115,10,Random,2924,10,square
115,10,Random,1599,30,square
115,10,Random,1795,90,square
115,100,Random,1805,70,square
115,100,Random,3407,30,house
115,100,Random,1508,50,house
115,100,Random,1499,20,house
115,10,Random,1721,10,house
115,10,Random,1494,40,house
115,100,Random,1837,100,house
115,10,Random,1853,80,house
115,100,Random,3747,80,house
115,10,Random,1816,60,house
115,100,Random,3480,40,house
115,10,Random,1866,50,house
115,100,Random,1718,10,house
115,10,Random,2024,30,house
115,10,Random,1676,70,house
115,100,Random,1867,60,house
115,100,Random,1562,70,house
115,10,Random,2911,20,house
115,10,Random,2224,90,house
115,100,Random,2158,90,house
116,100,NA,8768,50,naturalFrequency
116,100,NA,2602,30,naturalFrequency
116,10,NA,7880,40,naturalFrequency
116,10,NA,2407,30,naturalFrequency
116,100,NA,5040,20,naturalFrequency
116,100,NA,4537,60,naturalFrequency
116,10,NA,2940,60,naturalFrequency
116,100,NA,2408,90,naturalFrequency
116,10,NA,1169,90,naturalFrequency
116,10,NA,2054,0,naturalFrequency
116,100,NA,137721,10,naturalFrequency
116,100,NA,1124,70,naturalFrequency
116,10,NA,1956,80,naturalFrequency
116,10,NA,1524,20,naturalFrequency
116,10,NA,1518,50,naturalFrequency
116,10,NA,57966,70,naturalFrequency
116,100,NA,1697,80,naturalFrequency
116,10,NA,1109,10,naturalFrequency
116,100,NA,3090,40,naturalFrequency
116,100,Ordered,10065,10,square
116,100,Ordered,3007,50,square
116,10,Ordered,2867,60,square
116,10,Ordered,1243,70,square
116,10,Ordered,1228,20,square
116,100,Ordered,5431,40,square
116,10,Ordered,3707,40,square
116,10,Ordered,1179,90,square
116,100,Ordered,1251,20,square
116,10,Ordered,1081,10,square
116,100,Ordered,1108,0,square
116,10,Ordered,1336,30,square
116,10,Ordered,1147,50,square
116,100,Ordered,1080,80,square
116,100,Ordered,974,70,square
116,100,Ordered,1220,30,square
116,100,Ordered,1609,90,square
116,100,Ordered,1754,60,square
116,10,Ordered,2745,80,square
116,10,Ordered,5605,40,house
116,100,Ordered,1230,20,house
116,100,Ordered,1042,50,house
116,10,Ordered,1257,20,house
116,10,Ordered,1238,60,house
116,100,Ordered,1229,60,house
116,10,Ordered,1463,30,house
116,10,Ordered,712,80,house
116,10,Ordered,758,70,house
116,100,Ordered,1882,40,house
116,100,Ordered,974,10,house
116,10,Ordered,1447,90,house
116,100,Ordered,1064,30,house
116,100,Ordered,667,70,house
116,10,Ordered,1155,10,house
116,100,Ordered,1313,80,house
116,10,Ordered,2055,100,house
116,10,Ordered,1432,50,house
116,100,Ordered,1245,90,house
116,100,Random,5330,10,square
116,10,Random,2244,40,square
116,10,Random,876,20,square
116,100,Random,7058,20,square
116,100,Random,907,100,square
116,10,Random,1229,30,square
116,100,Random,931,90,square
116,10,Random,1018,90,square
116,100,Random,959,60,square
116,10,Random,3291,50,square
116,100,Random,2559,40,square
116,100,Random,1821,30,square
116,100,Random,621,70,square
116,100,Random,1048,50,square
116,10,Random,1687,60,square
116,10,Random,689,70,square
116,10,Random,600,80,square
116,10,Random,739,10,square
116,100,Random,1125,80,square
116,10,Random,4272,20,house
116,10,Random,681,10,house
116,100,Random,1377,30,house
116,10,Random,1753,0,house
116,10,Random,1462,50,house
116,10,Random,1417,40,house
116,100,Random,1070,10,house
116,100,Random,883,60,house
116,100,Random,764,70,house
116,100,Random,720,90,house
116,100,Random,1197,20,house
116,10,Random,1072,80,house
116,10,Random,2255,30,house
116,10,Random,1072,70,house
116,10,Random,713,90,house
116,10,Random,1149,60,house
116,100,Random,1425,50,house
116,100,Random,740,80,house
116,100,Random,1034,40,house
117,100,NA,13608,50,naturalFrequency
117,10,NA,4596,30,naturalFrequency
117,100,NA,8492,70,naturalFrequency
117,100,NA,3217,90,naturalFrequency
117,10,NA,3067,80,naturalFrequency
117,10,NA,2599,90,naturalFrequency
117,10,NA,2572,70,naturalFrequency
117,10,NA,3766,50,naturalFrequency
117,10,NA,3066,20,naturalFrequency
117,100,NA,4577,10,naturalFrequency
117,100,NA,3321,20,naturalFrequency
117,100,NA,6807,40,naturalFrequency
117,100,NA,17245,30,naturalFrequency
117,10,NA,4103,0,naturalFrequency
117,10,NA,2030,10,naturalFrequency
117,10,NA,13702,60,naturalFrequency
117,10,NA,5179,40,naturalFrequency
117,100,NA,2488,60,naturalFrequency
117,100,NA,2296,80,naturalFrequency
117,100,Ordered,6621,30,square
117,10,Ordered,4163,20,square
117,10,Ordered,1892,90,square
117,10,Ordered,3656,50,square
117,100,Ordered,2899,50,square
117,100,Ordered,2175,60,square
117,100,Ordered,2655,0,square
117,100,Ordered,1715,90,square
117,100,Ordered,1949,80,square
117,10,Ordered,2819,40,square
117,100,Ordered,2402,10,square
117,100,Ordered,1811,40,square
117,10,Ordered,2105,10,square
117,10,Ordered,1913,30,square
117,100,Ordered,1843,20,square
117,10,Ordered,2402,60,square
117,10,Ordered,1635,70,square
117,100,Ordered,1880,70,square
117,10,Ordered,1680,80,square
117,10,Ordered,5490,20,house
117,100,Ordered,1991,10,house
117,10,Ordered,1804,70,house
117,100,Ordered,1664,20,house
117,10,Ordered,1962,100,house
117,100,Ordered,2717,50,house
117,100,Ordered,1782,30,house
117,10,Ordered,2443,50,house
117,10,Ordered,3389,90,house
117,10,Ordered,1891,40,house
117,100,Ordered,1985,60,house
117,100,Ordered,1613,90,house
117,100,Ordered,1475,70,house
117,10,Ordered,1881,80,house
117,100,Ordered,1836,80,house
117,10,Ordered,1795,60,house
117,10,Ordered,1718,30,house
117,100,Ordered,1589,40,house
117,10,Ordered,1791,10,house
117,10,Random,3658,90,square
117,10,Random,2111,80,square
117,100,Random,3816,70,square
117,10,Random,3611,50,square
117,100,Random,1903,30,square
117,10,Random,2175,10,square
117,10,Random,1741,40,square
117,100,Random,1996,80,square
117,100,Random,1729,60,square
117,100,Random,3773,40,square
117,100,Random,1518,90,square
117,10,Random,2034,70,square
117,10,Random,1767,20,square
117,100,Random,1850,10,square
117,100,Random,2227,50,square
117,100,Random,1968,20,square
117,10,Random,2104,60,square
117,10,Random,2347,0,square
117,10,Random,1438,30,square
117,10,Random,2765,70,house
117,100,Random,3238,70,house
117,10,Random,2027,20,house
117,10,Random,1948,40,house
117,10,Random,1635,90,house
117,100,Random,3157,80,house
117,10,Random,1821,30,house
117,100,Random,2878,30,house
117,100,Random,1693,20,house
117,10,Random,1913,10,house
117,10,Random,2806,50,house
117,100,Random,2482,40,house
117,100,Random,1686,10,house
117,100,Random,1946,0,house
117,100,Random,1661,90,house
117,10,Random,7472,60,house
117,100,Random,1832,50,house
117,10,Random,2119,80,house
117,100,Random,1989,60,house
118,10,NA,40248,30,naturalFrequency
118,10,NA,3376,80,naturalFrequency
118,100,NA,31920,50,naturalFrequency
118,100,NA,21991,10,naturalFrequency
118,10,NA,7032,50,naturalFrequency
118,10,NA,2608,60,naturalFrequency
118,10,NA,1568,40,naturalFrequency
118,100,NA,5879,70,naturalFrequency
118,100,NA,1600,60,naturalFrequency
118,10,NA,1504,70,naturalFrequency
118,100,NA,4015,100,naturalFrequency
118,100,NA,12943,40,naturalFrequency
118,100,NA,5007,80,naturalFrequency
118,10,NA,16255,20,naturalFrequency
118,100,NA,2504,90,naturalFrequency
118,10,NA,8783,90,naturalFrequency
118,10,NA,1784,10,naturalFrequency
118,100,NA,2511,20,naturalFrequency
118,100,NA,2487,30,naturalFrequency
118,10,Ordered,171505,100,square
118,100,Ordered,4703,80,square
118,10,Ordered,2385,10,square
118,100,Ordered,1656,70,square
118,10,Ordered,8832,20,square
118,100,Ordered,1536,60,square
118,10,Ordered,15823,70,square
118,100,Ordered,3151,30,square
118,100,Ordered,2767,10,square
118,100,Ordered,13015,40,square
118,100,Ordered,16120,90,square
118,10,Ordered,1511,60,square
118,100,Ordered,1687,20,square
118,10,Ordered,4743,40,square
118,10,Ordered,19687,90,square
118,10,Ordered,1000,30,square
118,10,Ordered,1248,80,square
118,100,Ordered,1159,50,square
118,10,Ordered,6856,50,square
118,10,Ordered,14735,90,house
118,100,Ordered,2574,40,house
118,10,Ordered,10999,10,house
118,10,Ordered,2167,70,house
118,10,Ordered,1560,20,house
118,10,Ordered,14847,80,house
118,100,Ordered,15574,20,house
118,100,Ordered,1676,30,house
118,100,Ordered,1717,60,house
118,10,Ordered,2151,30,house
118,10,Ordered,1919,0,house
118,100,Ordered,2741,50,house
118,100,Ordered,2317,70,house
118,100,Ordered,1189,80,house
118,10,Ordered,1607,40,house
118,100,Ordered,1750,90,house
118,100,Ordered,1158,10,house
118,10,Ordered,2399,60,house
118,10,Ordered,1432,50,house
118,10,Random,2055,60,square
118,100,Random,1711,40,square
118,100,Random,1479,20,square
118,10,Random,1640,30,square
118,10,Random,935,70,square
118,10,Random,1119,80,square
118,10,Random,1263,20,square
118,10,Random,10368,40,square
118,10,Random,1848,90,square
118,100,Random,1960,70,square
118,100,Random,1361,60,square
118,10,Random,1472,10,square
118,100,Random,1423,50,square
118,100,Random,1319,80,square
118,10,Random,2776,50,square
118,100,Random,1271,10,square
118,100,Random,1064,90,square
118,100,Random,1015,0,square
118,100,Random,1975,30,square
118,100,Random,2741,50,house
118,10,Random,5023,40,house
118,100,Random,2237,70,house
118,100,Random,1157,30,house
118,10,Random,2783,50,house
118,10,Random,2248,20,house
118,10,Random,1439,70,house
118,10,Random,887,30,house
118,10,Random,1295,80,house
118,100,Random,1461,0,house
118,10,Random,1487,10,house
118,100,Random,1501,90,house
118,100,Random,1301,10,house
118,10,Random,1719,60,house
118,100,Random,1355,80,house
118,100,Random,1253,40,house
118,100,Random,1182,20,house
118,100,Random,1140,60,house
118,10,Random,1735,90,house
119,10,NA,10229,20,naturalFrequency
119,10,NA,4411,10,naturalFrequency
119,10,NA,5895,30,naturalFrequency
119,100,NA,6147,40,naturalFrequency
119,100,NA,3539,80,naturalFrequency
119,10,NA,2332,80,naturalFrequency
119,100,NA,2121,70,naturalFrequency
119,100,NA,2133,50,naturalFrequency
119,10,NA,3328,70,naturalFrequency
119,10,NA,1718,90,naturalFrequency
119,100,NA,2650,30,naturalFrequency
119,10,NA,2578,60,naturalFrequency
119,100,NA,3552,10,naturalFrequency
119,10,NA,4352,50,naturalFrequency
119,100,NA,4388,60,naturalFrequency
119,100,NA,3294,20,naturalFrequency
119,100,NA,3546,90,naturalFrequency
119,10,NA,8259,40,naturalFrequency
119,100,NA,4624,100,naturalFrequency
119,100,Ordered,12100,20,square
119,10,Ordered,2377,70,square
119,100,Ordered,1715,70,square
119,100,Ordered,1515,90,square
119,100,Ordered,1997,10,square
119,10,Ordered,3422,50,square
119,10,Ordered,2366,40,square
119,10,Ordered,2108,80,square
119,100,Ordered,1682,40,square
119,100,Ordered,3510,0,square
119,100,Ordered,1659,80,square
119,100,Ordered,1970,50,square
119,10,Ordered,2903,90,square
119,10,Ordered,1496,30,square
119,10,Ordered,5545,60,square
119,100,Ordered,1959,30,square
119,10,Ordered,1591,10,square
119,100,Ordered,3576,60,square
119,10,Ordered,2072,20,square
119,10,Ordered,13450,70,house
119,10,Ordered,1493,80,house
119,10,Ordered,2757,40,house
119,100,Ordered,2008,50,house
119,10,Ordered,1901,10,house
119,10,Ordered,4015,20,house
119,100,Ordered,2780,30,house
119,100,Ordered,1622,80,house
119,10,Ordered,4978,60,house
119,100,Ordered,2507,40,house
119,100,Ordered,1472,90,house
119,100,Ordered,1715,20,house
119,10,Ordered,1847,90,house
119,10,Ordered,1966,30,house
119,100,Ordered,2232,10,house
119,10,Ordered,2912,50,house
119,100,Ordered,1781,60,house
119,100,Ordered,2135,70,house
119,100,Ordered,2279,100,house
119,100,Random,15025,10,square
119,10,Random,1741,30,square
119,10,Random,1331,60,square
119,100,Random,2371,90,square
119,10,Random,3321,70,square
119,10,Random,1472,80,square
119,100,Random,1769,50,square
119,100,Random,2547,40,square
119,10,Random,1917,90,square
119,10,Random,1930,10,square
119,100,Random,3441,60,square
119,10,Random,2340,40,square
119,100,Random,1886,20,square
119,10,Random,1805,20,square
119,100,Random,1527,0,square
119,100,Random,1502,80,square
119,10,Random,3404,50,square
119,100,Random,2605,70,square
119,100,Random,2300,30,square
119,10,Random,7681,80,house
119,100,Random,2019,0,house
119,10,Random,1682,40,house
119,10,Random,2020,90,house
119,100,Random,2312,80,house
119,100,Random,1624,30,house
119,100,Random,2325,60,house
119,100,Random,1602,20,house
119,10,Random,3048,70,house
119,100,Random,1672,10,house
119,100,Random,1760,50,house
119,100,Random,1523,90,house
119,10,Random,1841,30,house
119,10,Random,1271,50,house
119,100,Random,2439,40,house
119,100,Random,1633,70,house
119,10,Random,1966,10,house
119,10,Random,1308,20,house
119,10,Random,1755,60,house
120,100,NA,8203,40,naturalFrequency
120,100,NA,2673,80,naturalFrequency
120,100,NA,1345,60,naturalFrequency
120,10,NA,2656,60,naturalFrequency
120,10,NA,2512,50,naturalFrequency
120,10,NA,2304,80,naturalFrequency
120,10,NA,1144,30,naturalFrequency
120,10,NA,3201,40,naturalFrequency
120,100,NA,1608,10,naturalFrequency
120,100,NA,1136,20,naturalFrequency
120,100,NA,743,30,naturalFrequency
120,10,NA,1720,20,naturalFrequency
120,100,NA,3104,50,naturalFrequency
120,10,NA,2602,70,naturalFrequency
120,100,NA,2744,0,naturalFrequency
120,10,NA,1127,10,naturalFrequency
120,10,NA,1536,90,naturalFrequency
120,100,NA,2490,90,naturalFrequency
120,100,NA,1297,70,naturalFrequency
120,10,Ordered,3481,50,square
120,100,Ordered,3857,60,square
120,100,Ordered,1335,90,square
120,100,Ordered,1472,50,square
120,10,Ordered,2352,80,square
120,100,Ordered,2608,20,square
120,100,Ordered,848,80,square
120,100,Ordered,981,30,square
120,10,Ordered,2545,70,square
120,10,Ordered,1624,20,square
120,100,Ordered,904,0,square
120,10,Ordered,1617,10,square
120,10,Ordered,823,90,square
120,10,Ordered,2217,30,square
120,10,Ordered,727,60,square
120,100,Ordered,1120,10,square
120,100,Ordered,998,40,square
120,100,Ordered,1023,70,square
120,10,Ordered,1576,40,square
120,10,Ordered,3039,80,house
120,100,Ordered,1712,10,house
120,10,Ordered,1559,40,house
120,100,Ordered,1301,80,house
120,100,Ordered,1301,20,house
120,10,Ordered,1399,60,house
120,10,Ordered,1041,10,house
120,100,Ordered,3702,50,house
120,10,Ordered,1720,50,house
120,100,Ordered,1415,60,house
120,100,Ordered,1006,30,house
120,100,Ordered,1015,70,house
120,10,Ordered,1088,90,house
120,10,Ordered,1007,30,house
120,10,Ordered,1048,20,house
120,10,Ordered,871,70,house
120,100,Ordered,1175,40,house
120,100,Ordered,782,100,house
120,100,Ordered,879,90,house
120,10,Random,3735,10,square
120,100,Random,3656,10,square
120,100,Random,895,80,square
120,10,Random,1726,60,square
120,100,Random,873,20,square
120,100,Random,832,40,square
120,100,Random,864,50,square
120,10,Random,1008,30,square
120,10,Random,736,80,square
120,100,Random,896,60,square
120,100,Random,767,90,square
120,10,Random,3057,50,square
120,10,Random,792,100,square
